gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,geometry
5002829409,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4823777,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,Anthocharis cardamines,,SPECIES,"Anthocharis cardamines (Linnaeus, 1758)",Anthocharis cardamines,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.748787,35.061392,,,,,,,2024-03-18,18.0,3,2024,1919712,1919712.0,HUMAN_OBSERVATION,INPA,,4823777,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.423Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.06139199954668 32.74878700058194)
5002901665,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4823821,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Phillyrea,Phillyrea latifolia,,SPECIES,Phillyrea latifolia L.,Phillyrea latifolia,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.748283,35.06198,,,,,,,2024-03-18,18.0,3,2024,7325923,7325923.0,HUMAN_OBSERVATION,INPA,,4823821,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.424Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.06197999954661 32.74828300058204)
5002829413,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4823876,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prasium,Prasium majus,,SPECIES,Prasium majus L.,Prasium majus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.749878,35.06123,,,,,,,2024-03-18,18.0,3,2024,3898574,3898574.0,HUMAN_OBSERVATION,INPA,,4823876,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.425Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.06122999954676 32.74987800058182)
5002901790,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4825801,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,Ophrys bornmuelleri,,SPECIES,Ophrys bornmuelleri M.Schulze,Ophrys bornmuelleri,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.752938,35.056327,,,,,,,2024-03-18,18.0,3,2024,2793649,2793649.0,HUMAN_OBSERVATION,INPA,,4825801,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.466Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.05632699954717 32.75293800058123)
5002993139,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4929033,Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,Alectoris chukar,,SPECIES,"Alectoris chukar (J.E.Gray, 1830)",Alectoris chukar,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.737271,35.060386,,,,,,,2024-06-16,16.0,6,2024,2474029,2474029.0,HUMAN_OBSERVATION,INPA,,4929033,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:46.155Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.060385999545865 32.737271000583114)
5002912645,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4842037,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,Ophrys apifera,,SPECIES,Ophrys apifera Huds.,Ophrys apifera,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.746026,35.038371,,,,,,,2024-03-29,29.0,3,2024,2792998,2792998.0,HUMAN_OBSERVATION,INPA,,4842037,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.781Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.03837099954726 32.74602600058085)
5002912647,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4842073,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,Moraea sisyrinchium,,SPECIES,Gynandriris sisyrinchium (L.) Parl.,Gynandriris sisyrinchium,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.747801,35.036831,,,,,,,2024-03-29,29.0,3,2024,2744279,2744255.0,HUMAN_OBSERVATION,INPA,,4842073,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.782Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.03683099954743 32.74780100058059)
5002839502,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4844666,Animalia,Chordata,Aves,Apodiformes,Apodidae,Tachymarptis,Tachymarptis melba,,SPECIES,"Apus melba (Linnaeus, 1758)",Apus melba,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.699685,35.128827,,,,,,,2024-04-01,1.0,4,2024,5228684,2477411.0,HUMAN_OBSERVATION,INPA,,4844666,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.804Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12882699954076 32.69968500059115)
5002912757,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4844710,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Coronilla,Coronilla rostrata,,SPECIES,Coronilla rostrata Boiss. & Spruner,Coronilla rostrata,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.699125,35.127878,,,,,,,2024-04-01,1.0,4,2024,5349973,5349973.0,HUMAN_OBSERVATION,INPA,,4844710,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.805Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12787799954075 32.69912500059118)
5002912778,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845043,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,Verbascum sinuatum,,SPECIES,Verbascum sinuatum L.,Verbascum sinuatum,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.698963,35.127942,,,,,,,2024-04-01,1.0,4,2024,3171946,3171946.0,HUMAN_OBSERVATION,INPA,,4845043,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.813Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12794199954074 32.698963000591185)
5002839540,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845197,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea hyalolepis,,SPECIES,Centaurea hyalolepis Boiss.,Centaurea hyalolepis,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.698836,35.127452,,,,,,,2024-04-01,1.0,4,2024,3127837,3127837.0,HUMAN_OBSERVATION,INPA,,4845197,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.816Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12745199954074 32.69883600059116)
5002912789,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845205,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum strictum,,SPECIES,Linum strictum L.,Linum strictum,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.698827,35.127452,,,,,,,2024-04-01,1.0,4,2024,7426242,7426242.0,HUMAN_OBSERVATION,INPA,,4845205,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.817Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.127451999540746 32.69882700059117)
5002839561,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845494,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus aronia,,SPECIES,"Crataegus aronia Decne., 1835",Crataegus aronia,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.69733,35.12628,,,,,,,2024-04-01,1.0,4,2024,7271556,7271556.0,HUMAN_OBSERVATION,INPA,,4845494,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.825Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12627999954067 32.697330000591265)
5002839569,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845656,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium stellatum,,SPECIES,Trifolium stellatum L.,Trifolium stellatum,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.696796,35.123828,,,,,,,2024-04-01,1.0,4,2024,5359037,5359037.0,HUMAN_OBSERVATION,INPA,,4845656,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.828Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12382799954072 32.69679600059116)
5002912824,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845700,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Anthyllis,Anthyllis circinnata,,SPECIES,Hymenocarpos circinnatus (L.) Savi,Hymenocarpos circinnatus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.696589,35.123615,,,,,,,2024-04-01,1.0,4,2024,2965886,5627536.0,HUMAN_OBSERVATION,INPA,,4845700,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.829Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12361499954071 32.69658900059118)
5002839573,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845719,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Crucianella,Crucianella macrostachya,,SPECIES,Crucianella macrostachya Boiss.,Crucianella macrostachya,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.696544,35.123423,,,,,,,2024-04-01,1.0,4,2024,5336579,5336579.0,HUMAN_OBSERVATION,INPA,,4845719,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.830Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.123422999540715 32.69654400059117)
5002839579,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845818,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malva,Malva multiflora,,SPECIES,Lavatera cretica L.,Lavatera cretica,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.696435,35.122911,,,,,,,2024-04-01,1.0,4,2024,3152773,3933415.0,HUMAN_OBSERVATION,INPA,,4845818,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.832Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12291099954073 32.69643500059114)
5002839582,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845854,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Coronilla,Coronilla cretica,,SPECIES,Coronilla cretica L.,Coronilla cretica,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.696471,35.122527,,,,,,,2024-04-01,1.0,4,2024,5349969,5349969.0,HUMAN_OBSERVATION,INPA,,4845854,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.833Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.122526999540725 32.69647100059111)
5002839586,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845890,Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,Alectoris chukar,,SPECIES,"Alectoris chukar (J.E.Gray, 1830)",Alectoris chukar,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.695698,35.12594,,,,,,,2024-04-01,1.0,4,2024,2474029,2474029.0,HUMAN_OBSERVATION,INPA,,4845890,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.834Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.125939999540556 32.69569800059142)
5002839587,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4845917,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Adonis,Adonis microcarpa,,SPECIES,Adonis microcarpa DC.,Adonis microcarpa,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.696849,35.12225,,,,,,,2024-04-01,1.0,4,2024,5616463,5616463.0,HUMAN_OBSERVATION,INPA,,4845917,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.835Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12224999954078 32.696849000591065)
5002912850,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4846132,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,,SPECIES,"Sus scrofa Linnaeus, 1758",Sus scrofa,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.723737,35.135591,,,,,,,2024-03-24,24.0,3,2024,7705930,7705930.0,HUMAN_OBSERVATION,INPA,,4846132,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:29.839Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.13559099954231 32.72373700058903)
5003002963,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5028915,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ceratonia,Ceratonia siliqua,,SPECIES,Ceratonia siliqua L.,Ceratonia siliqua,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.751418,35.044934,,,,,,,2024-09-21,21.0,9,2024,5356354,5356354.0,HUMAN_OBSERVATION,INPA,,5028915,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:46.801Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.04493399954744 32.75141800058068)
5003006447,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5055087,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,Lacerta media,,SPECIES,"Lacerta media Lantz & Cyrén, 1920",Lacerta media,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.736475,35.05021,0.71,,,,,,2024-10-20,20.0,10,2024,6159264,6159264.0,HUMAN_OBSERVATION,INPA,,5055087,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:46.936Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.05020999954616 32.73647500058256)
5003006547,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5060991,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis aureus,,SPECIES,"Canis aureus Linnaeus, 1758",Canis aureus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.6735,35.148317,,,,,,,2024-10-26,26.0,10,2024,5219219,5219219.0,HUMAN_OBSERVATION,INPA,,5060991,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:46.961Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.14831699953818 32.673500000595105)
5002991428,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5072321,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,,SPECIES,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.704383,35.129463,,,,,,,2024-11-04,4.0,11,2024,5219243,5219243.0,HUMAN_OBSERVATION,INPA,,5072321,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:47.015Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12946299954109 32.7043830005907)
5002856391,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4883771,Animalia,Chordata,Aves,Galliformes,Phasianidae,Francolinus,Francolinus francolinus,,SPECIES,"Francolinus francolinus (Linnaeus, 1766)",Francolinus francolinus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.648635,35.158031,,,,,,,2024-04-30,30.0,4,2024,5227919,5227919.0,HUMAN_OBSERVATION,INPA,,4883771,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:30.403Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.15803099953601 32.64863500059828)
5002856439,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4884725,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circaetus,Circaetus gallicus,,SPECIES,"Circaetus gallicus (Gmelin, 1788)",Circaetus gallicus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.630241,35.161451,,,,,,,2024-05-01,1.0,5,2024,2480666,2480666.0,HUMAN_OBSERVATION,INPA,,4884725,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:30.421Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.16145099953456 32.63024100060043)
5002998722,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5086489,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,,SPECIES,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.737354,35.098367,,,,,,,2024-11-17,17.0,11,2024,5219243,5219243.0,HUMAN_OBSERVATION,INPA,,5086489,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:47.190Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.09836699954459 32.73735400058536)
5002841690,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4897785,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Anacamptis,Anacamptis sancta,,SPECIES,"Anacamptis sancta (L.) R.M.Bateman, Pridgeon & M.W.Chase",Anacamptis sancta,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.762285,35.053335,,,,,,,2024-05-13,13.0,5,2024,2808528,2808528.0,HUMAN_OBSERVATION,INPA,,4897785,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:30.595Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.05333499954794 32.76228500058005)
5002841693,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4897848,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca tuberosa,,SPECIES,Lactuca tuberosa Jacq.,Lactuca tuberosa,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.758525,35.053085,,,,,,,2024-05-13,13.0,5,2024,8081558,8081558.0,HUMAN_OBSERVATION,INPA,,4897848,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:30.595Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.053084999547686 32.75852500058043)
5157114583,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5121461,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus caeruleus,,SPECIES,"Elanus caeruleus (Desfontaines, 1789)",Elanus caeruleus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.697325,35.133382,,,,,,,2024-12-15,15.0,12,2024,2480372,2480372.0,HUMAN_OBSERVATION,INPA,,5121461,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:47.426Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.133381999540426 32.697325000591675)
5002938122,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4930444,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,Meles meles,,SPECIES,"Meles meles (Linnaeus, 1758)",Meles meles,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.726214,35.130863,,,,,,,2024-06-17,17.0,6,2024,2433875,2433875.0,HUMAN_OBSERVATION,INPA,,4930444,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:30.879Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.13086299954264 32.72621400058849)
5002868025,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4936673,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco naumanni,,SPECIES,"Falco naumanni J.G.Fleischer, 1818",Falco naumanni,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.660718,35.157183,,,,,,,2024-06-25,25.0,6,2024,9584698,9584698.0,HUMAN_OBSERVATION,INPA,,4936673,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:42:30.936Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.157182999536936 32.66071800059697)
5157114857,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5159271,Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,Hystrix indica,,SPECIES,"Hystrix indica Kerr, 1792",Hystrix indica,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.638237,35.19167,,,,,,,2025-01-16,16.0,1,2025,5219884,5219884.0,HUMAN_OBSERVATION,INPA,,5159271,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:47.671Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.19166999953413 32.63823700060141)
5157114923,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5163159,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra,,SPECIES,"Fulica atra Linnaeus, 1758",Fulica atra,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.677164,35.191644,,,,,,,2025-01-17,17.0,1,2025,2474377,2474377.0,HUMAN_OBSERVATION,INPA,,5163159,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:47.740Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.19164399953698 32.67716400059731)
5157114941,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5163816,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis apricaria,,SPECIES,"Pluvialis apricaria (Linnaeus, 1758)",Pluvialis apricaria,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.636993,35.21129,,,,,,,2025-01-17,17.0,1,2025,2480332,2480332.0,HUMAN_OBSERVATION,INPA,,5163816,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:47.757Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.211289999533356 32.63699300060272)
5157114948,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5164284,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon smyrnensis,,SPECIES,"Halcyon smyrnensis (Linnaeus, 1758)",Halcyon smyrnensis,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.668233,35.128278,,,,,,,2025-01-17,17.0,1,2025,5228328,5228328.0,HUMAN_OBSERVATION,INPA,,5164284,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:47.764Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.128277999538454 32.66823300059444)
5157114950,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-5164383,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula,,SPECIES,"Aythya fuligula (Linnaeus, 1758)",Aythya fuligula,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.775758,35.062352,,,,,,,2025-01-17,17.0,1,2025,2498261,2498261.0,HUMAN_OBSERVATION,INPA,,5164383,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:47.766Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.062351999548625 32.77575800057917)
